,new_title,topic_idx
24774,미국 언론 류현진 제구 극찬…안방서 작년 9월 이래 무볼넷,0
24775,외국인관광객 평균 202만원 써…절반은 2회이상 방문,2
24776,기아차 소형SUV 셀토스 판매 개시…기본형 1천900만원대부터,2
24777,탈북단체들 민변 탈북종업원 간섭 규탄…검찰 고발종합,1
24778,노회찬 여소야대 국회서 협력 필수…야권 가교역할 하겠다,1
24780,그래픽 2018 평양 남북정상회담 수행원 명단종합,1
24781,플랜B로 돌아선 텍사스 FA 류현진 영입전서 발 뺀다,0
24782,그래픽 시간·회의장 바꿔가며 이뤄진 패스트트랙 지정,1
24784,프로농구 인삼공사·LG 나란히 승리…선두 0.5경기 차 추...,0
24786,김종인 국회 분원 세종시에 설치…국회 이전은 장기과제,1
24788,집중력에서 돋보인 1위 대한항공 삼성화재 30 완파,0
24790,OK저축은행 김호철 감독이 먼저 제안…석진욱 코치가 적임자,0
24791,일전문가 청와대총리관저 주도 외교로 불통…정상끼리 만나야종합,1
24793,알뜰폰 데이터요금제 개선…점유율 13%까지 높인다,2
24795,뷸러 16K 완투승·비티는 끝내기 홈런…다저스 콜로라도에 승리,0
24798,삼성증권 LG전자 성장 방향성 재평가…목표가↑,2
24799,류현진 사이영상이요 시즌만 잘 끝냈으면 좋겠어요,0
24801,올림픽 한반도기 흔들며 환영,0
24803,분단 이후 남북한 문화 개념은 어떻게 달라졌나,1
24805,청년 일자리 대책 필요성 보고하는 김동연 부총리,1
24807,추신수 그레인키 상대로 2루타 2개…타율 0.286,0
24808,U20월드컵 피 흘리는 국민 위해…베네수엘라가 보여...,0
24809,김종인 안 자제력 상실…죽겠다는 사람과 통합 얘기 못해,1
24811,정의용 북 선제조치에 상응조치하면 적극적 비핵화 조치 의사속보,1
24812,35도 폭염 퓨처스리그 KIA삼성 경기 연이틀 취소,0
24813,예탁원 미수령 주식·배당금 찾아가세요,2
24815,평양공동선언 만경대 학생소년궁전에 펼쳐진 공연,1
24819,손흥민 왓퍼드전에서 리그 10호골…3경기 연속 득점포,0
24823,민주 한국당 발목잡기식 정쟁몰이 과도…상임위 소집 불가,1
24826,LS전선 유럽서 초고압 케이블 잇단 수주 개가,2
24828,단독북 원산일대에 무수단 탄도미사일 전개…군 발사 가능성 주시,1
24832,모스크바 내년 월드컵 앞두고 루즈니키경기장 환경 개선키로,0
24833,장충의 봄…우리카드·GS칼텍스 PO 2차전 만원 관중 예약,0
24834,그래픽 2018 평창 동계올림픽 선수들 움직임까지 기록,0
24835,남북정상회담둘이 아닌 하나 되기,1
24837,MLB 시범경기서 투구 시계 도입…20초 안에 던져야,0
24840,그래픽 2018 러시아 월드컵 본선 조별경기 일정,0
24845,프로농구 전자랜드 디펜딩챔피언 SK 상대로 35점 차 대...,0
24848,안철수 반려인·비반려인 함께 행복한 서울 만들겠다,1
24849,텔루스 자회사 디오스텍 합병 결정,2
24853,다이빙 최강자는…송도 전국해양스포츠대회 25일 개막,0
24854,윌리엄스 합류한 DB 대어 인삼공사 잡고 휘파람,0
24860,축구대표팀 새 사령탑 선임 어떻게…이달 내 마무리,0
24863,칩거 손학규 정치적 고향 광명 이언주 개소식에 축사,1
24865,강속구 새싹 쑥쑥…구속 상위 20명 중 5명 20대 토종,0
24866,박대통령 발빠르게 경제행보 다시 고삐죈다,1
24867,문의장여야 5당 원내대표 오전 국회 정상화 논의 계획,1
24868,평양정상회담 평양 5.1 경기장 입장하는 남북정상,1
24870,통일부 북 신년사서 경제강국 건설 가장 강조,1
24871,재산공개 강호인 장관 15억5천만원…2천400만원↑,2
24872,북 핵안보 정상회의는 반공화국 핵소동 모의판 비난,1
24873,국회사무처 제20대 국회 개원 종합지원실 열어,1
24876,PO 앞둔 신영철 우리카드 감독 아가메즈는 뛸 것 같다,0
24877,사상 첫 만장일치 MLB 명예의 전당 입성자 나올까…23일 발표,0
24879,금융위 삼성바이오 과징금 80억원 부과 확정,2
24880,KTB투자 내년 원달러 환율 완만하게 하락,2
24883,정진석 해임건의안 표결 강행시 국회파행…표결 불참 방침,1
24884,토트넘 26일 홍콩서 키치와 친선전…손흥민 출전 기대감...,0
24887,羅 선거법·공수처법·검경수사권 조정안 날치기 통과 제동종합,1
24890,라바리니 감독 자신 있다…김연경에게 의존 안 할 것,0
24893,문 대통령 신년사 발표,1
24894,올림픽 답변하는 주장 박종아,0
24895,총선 D3 김종인·문재인 수도권 쌍끌이 휴일 유세,1
24897,삼성 글로벌 통신사와 손잡고 차세대 메시지 서비스,2
24899,OCI 2분기 영업익 799억원…149% 증가,2
24901,4강 PO 1차전 따낸 DB 이상범 베테랑의 힘…수비보완...,0
24902,MBC 안철수 논문 표절 뉴스데스크 보도 조작됐다,1
24904,류현진 투수들의 무덤서 6이닝 무실점 호투에도 빈손...,0
24907,MLB 맷 켐프 마이너리그 계약한 메츠에서도 방출,0
24913,흙수저 반란 일으킨 레스터시티 한 시즌 만에 강등 위기,0
24914,산에 올라가기 전에 10승 채울까…류현진 23일 콜로라도...,0
24917,NH농협은행 중소기업 위한 지식재산권 담보대출 출시,2
24919,김호철 전 감독 재심서 자격 정지 1년→3개월로 감경종합,0
24922,LH 매입임대사업용 다가구 주택 등 3천400가구 매입,2
24923,WNBA 박지수 시즌 첫 결장…팀도 애틀랜타에 패배,0
24926,줄어드는 중국 스마트폰 시장…1분기 출하량 1억대 밑돌아,2
24928,힐만 SK 감독 사인 훔치기는 항상 존재하지만…,0
24929,뜨거워진 류현진 더비…미국 기자들 6∼7개 팀 경쟁,0
24930,여야 지도부 모레 선거구·쟁점법안 일괄타결 시도,1
24934,한미연합훈련 연기 남북회담에도 훈풍 부나,1
24938,박대통령 20대 국회가 첫 예산안 법정처리 기한 지켜달라속보,1
24939,HDC현대산업개발 3천212억원 주택 재건축 정비사업 수주,2
24940,박대통령 북지옥 규정하며 탈북 촉구 모든 길 열어 맞이,1
24942,여자농구 2라운드 MVP에 우리은행 박혜진,0
24943,북 정치범수용소 수감자 중 29%는 연좌제 적용,1
24946,드래프트 1번 유력 이대은 올해 최고 구속은 151㎞,0
24947,내년 전국 주택가격 0.8% 하락…올해보다 낙폭 둔화,2
24949,증시풍향계 실적시즌 정점…미중 무역분쟁 지속,2
24951,SK㈜ CC 시스코와 차세대 네트워크 개발 협력,2
24952,북 당대회 장면 이틀째 녹화방송…김정은 육성 포함안돼종합,1
24953,작년 남북협력기금 9천178억 지출…2016년보다 875억 많아,2
24955,강백호 프로 데뷔 첫 타석서 2018시즌 전체 첫 홈런 쾅,0
24960,국회예산정책처 실질환율 1% 오르면 GDP 0.1% 감소,2
24966,문 대통령 자율주행을 경험해 볼까,1
24968,청 남북경협 신중 모드…신경제 구상도 비핵화가 전제,1
24969,이임생 축구협회 기술발전위원장 자진 사임,0
24971,K리그 전설 이동국·염기훈·데얀 올해 기록 사냥은,0
24973,올해도 관광수지 적자 여전…5월까지 14억9천만달러,2
24974,아시안게임 베트남과 4강전 앞둔 김학범의 승부수 한 ...,0
24976,캠코 서울 송파구 아파트 등 1천49억원 규모 압류재산 공매,2
24977,동부증권 삼성물산 실적부진…상승동력 부족,2
24979,대형 이벤트 앞두고 방향성 탐색…원달러 환율 소폭 하락,2
24981,어차피 우승은 현대모비스…프로농구 감독들 한목소리 전망,0
24982,통신요금 과다청구 피해구제 쉬워진다…분쟁조정제 도입종합,2
24983,박대통령 법안처리 끝까지 포기해선 안 된다,1
24985,금호타이어 예비입찰에 박삼구 회장 불참,2
24986,박대통령 신임 문체부 1차관·국정원 차장에 임명장,1
24987,장관후보 낙마 속 대결정국 지속…여 진화부심 야 추가낙마종합,1
24990,한중간 대북제재 의견차…한국경제 악영향 우려,1
24991,연패 끊은 신진식 감독 선수들의 집중력이 빛났다,0
24996,신태용호 파주훈련 끝…온두라스와 평가전 대구로 출발,0
24999,그래픽 올 시즌 MLB 주요 FA자유계약선수 조건,0
25001,안철수 반국익·반민생 강력 저지하는 야당 돼야,1
25002,김태형 두산 감독 2년 전과 비교해 계산이 안 선다,0
25003,청와대 낮 12시 북 지진 NSC 상임위원회 개최,1
25006,충격 패 최태웅 감독 나부터 반성해야,0
25008,연평균 2천만달러 류현진 4년 8천만달러에 토론토행종합,0
25010,얘기 나누는 김부겸 장관과 최종구 금융위원장,1
25011,안 창업정책 발표·손 일자리 공약·천 민생간담회,1
25013,대구삼성라이온즈파크서 월드컵 스웨덴전 단체응원 펼친다,0
25014,2보 여야3당 예산안 내일 처리…패스트트랙 법안 상정 보류,1
25016,국고채 금리 일제히 상승…3년물 연 1.820%,2
25017,1년 전으로 돌아간 류현진 20승대박 FA 모두 빨간불,0
25018,두바이유 가격 반등…배럴당 43.13달러,2
25020,GS칼텍스 IBK기업은행과 세터 이나연↔이고은 트레이드,0
25024,라인 서비스 개시부터 상장까지,2
25026,KBO리그 취소경기 작년보다 급증…아시안게임도 있는데,0
25027,김정은 탑승 추정 북 열차 단둥 통과…60여시간 여정 개시종합,1
25028,북 고위급 대표단은 추후협의…누가 올지 여전히 베일 속,1
25029,지난해 보이스피싱 피해액 4천440억원…피해자 5만명 육박,2
25032,정부 RD 정책 단기손익 대신 장기관점에서 추진한다종합,2
25036,제주지사 후보에게 듣는다 무소속 원희룡,1
25037,두바이유 다시 올라…배럴당 52.21달러,2
25038,국고채 금리 소폭 상승…3년물 연 1.733%,2
25039,월드컵 손흥민·황희찬 발끝김신욱 머리에 달렸다,0
25041,더민주 신임 사무총장 안규백정책위의장 윤호중,1
25042,BMW도 한국형 레몬법 수용…1월 구매고객 소급적용,2
25043,아시안게임을 목표로 이 악물고,0
25044,3월 광고시장 완연한 봄기운…통신·미용업 강세,2
25047,커리 vs 제임스 결승 맞대결 올해는 못 보나,0
25050,북축구 한광성 이세리에A 칼리아리와 정식 계약…2022년...,0
25052,어르신에게 인사하는 안철수,1
25053,단독 청김영재 지원 잃어버린 고리 확인…박대통령 향하나,1
25055,일 경제산업상 입각 한 달여 만에 사퇴론 확산,2
25058,여자배구 22일 아르헨과 월드컵 대결…이재영프레스코 격돌,0
25061,유로존 1월 인플레이션 1.4%…작년 10월 이후 3개월 연속 하락,2
25062,글로벌 기업가치 500위권에 한국기업 8개→2개,2
25063,MLB 오타니 시즌 1호포…팔꿈치 수술 후 첫 홈런,0
25066,집단대출·상호금융 주택담보대출도 심사강화·분할상환2보,2
25069,야 생활임금법 등 중점법안 재점화 부심…여법안과 연계,1
25071,공공데이터 활용 비즈니스 쑥쑥…매출·고용 늘어,2
25073,나경원 5·18왜곡처벌법 합의해 준 적 없다…허위사실 유포,1
25076,FIFA U20월드컵 비디오 판독 오류 가능성 거의 없다,0
25077,우리은행 뉴욕서 10조원 손배소…소송사기에 엄중대응,2
25081,북매체 남당국자 지지율 급락 판문점선언 이행 불성실 때문,1
25083,평화당 남북정상회담 결과 청취…조명균 통일장관 보고,1
25086,탑엔지니어링 89억원 규모 LCD장비 공급계약,2
25088,북김정은 사회주의 위업완성의 새로운 이정표…당대회 개회사2보,1
25089,정부 북 기습적인 개성공단 폐쇄·남측 인원 추방에 당혹,1
25090,KIA FA 김주찬과 21년 총액 27억원 계약,0
25091,주택담보대출 연체해도 헐값 경매 최장 1년간 미뤄준다,2
25092,곤 전 르노닛산 회장 트위터로 11일 기자회견 예고,2
25093,탬파베이캔자스시티전 우천취소…2일 더블헤더,0
25095,북 당대회 이후 첫 엘리트층 탈북…체제불안 커졌나,1
25096,산은 회장 부동산으로 돈버는 나라에선 혁신기업 안돼,2
25097,강정호 7경기 연속 침묵 깨고 시즌 2호 홈런,0
25106,NH투자증권 BNK금융지주 1분기 실적 기대치 부합,2
25108,2야 유일호에 먹고사는 것 최우선 경제정책 흔들지 않겠다,1
25110,U20월드컵 대역전승 잠비아·일격파 우루과이 16강 ...,0
25113,2016 경제 자율주행차부터 암 진단까지…인공지능 빅뱅 원년,2
25114,올림픽 경포해변 찾은 북한 응원단,0
25115,전국 주택 전월세전환율 두달 연속 하락,2
25116,새누리 위헌성 다분…논란 국회법 거부권 여론몰이종합,1
25119,영상 문우람 승부조작 브로커 아닙니다…눈물로 호소,0
25121,현대캐피탈 챔프전 징크스 깨고 징크스에 웃고,0
25124,법인폰 불법유통 LG유플러스 열흘 영업정지,2
25126,류현진 다음주중 금의환향…11일 귀국 일정 공개,0
25128,어르신부터 게이머까지 알뜰폰 업계 맞춤형 요금제 출시종합,2
25130,선도전기 66억원 디스플레이 건설 설비 계약,2
25131,얘기 나누는 최영애 국가인권위원장과 조국 민정수석,1
25133,아시안컵 명단짜기 전 마지막 기회…새얼굴더 나올까,0
25135,남북정상회담 정오 뉴스특보 시청률 20.65%,1
25136,서울신라호텔 패션브랜드 협업 디저트 매출 20%↑,2
25138,삼호 1천80억원 다산진건 공공임대주택 공사 수주,2
25139,민주노총 대의원대회,1
25144,현행 헌법과 다른 점은 ③대통령 권한↓ 총리·국회 ↑끝,1
25145,여 조국·지소미아 이슈 앞세운 야공세에 촘촘한 방어막,1
25146,영 매체 부상당한 라멜라 복귀 시 손흥민 대체할 것,0
25147,울산현대고 아디다스 K리그 고등부 축구리그 4년 연속 우승,0
25150,남북정상회담으로 외국인 DMZ 관광 문의 2.3배 급증,1
